Indicator,State Name,Year,Month,Data Value,Percent Pending Investigation
Natural & semi-synthetic opioids (T40.2),Utah,2015,October,375,0.301709688
Natural & semi-synthetic opioids (T40.2),Utah,2015,November,369,0.285218948
Natural & semi-synthetic opioids (T40.2),Utah,2015,December,364,0.319417204
Natural & semi-synthetic opioids (T40.2),Utah,2016,January,381,0.33683265
Natural & semi-synthetic opioids (T40.2),Utah,2016,February,393,0.384615385
Natural & semi-synthetic opioids (T40.2),Utah,2016,March,399,0.415167451
Natural & semi-synthetic opioids (T40.2),Utah,2016,April,390,0.484288152
Natural & semi-synthetic opioids (T40.2),Utah,2016,May,389,0.50386111
Natural & semi-synthetic opioids (T40.2),Utah,2016,June,378,0.518700519
Natural & semi-synthetic opioids (T40.2),Utah,2016,July,374,0.569846955
Natural & semi-synthetic opioids (T40.2),Utah,2016,August,380,0.616883117
Natural & semi-synthetic opioids (T40.2),Utah,2016,September,365,0.717716259
Natural & semi-synthetic opioids (T40.2),Utah,2016,October,358,0.828953785
Natural & semi-synthetic opioids (T40.2),Utah,2016,November,353,0.897275545
Natural & semi-synthetic opioids (T40.2),Utah,2016,December,330,0.908206293
Natural & semi-synthetic opioids (T40.2),Utah,2017,January,317,0.92079048
Natural & semi-synthetic opioids (T40.2),Utah,2017,February,310,0.929679477
Natural & semi-synthetic opioids (T40.2),Utah,2017,March,295,0.914551653
Natural & semi-synthetic opioids (T40.2),Utah,2017,April,296,0.861695209
Natural & semi-synthetic opioids (T40.2),Utah,2017,May,285,0.852982723
Natural & semi-synthetic opioids (T40.2),Utah,2017,June,283,0.842482879
Natural & semi-synthetic opioids (T40.2),Utah,2017,July,290,0.82924168
Natural & semi-synthetic opioids (T40.2),Utah,2017,August,275,0.800784442
Natural & semi-synthetic opioids (T40.2),Utah,2017,September,277,0.692415882
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,January,464,0.340981333
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,February,445,0.338477425
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,March,438,0.319215642
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,April,442,0.307202185
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,May,433,0.317100793
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,June,433,0.338237781
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,July,436,0.342850719
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,August,435,0.296735905
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,September,443,0.269148817
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,October,457,0.301709688
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,November,456,0.285218948
"Opioids (T40.0-T40.4,T40.6)",Utah,2015,December,451,0.319417204
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,January,473,0.33683265
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,February,490,0.384615385
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,March,505,0.415167451
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,April,501,0.484288152
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,May,509,0.50386111
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,June,512,0.518700519
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,July,514,0.569846955
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,August,521,0.616883117
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,September,506,0.717716259
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,October,503,0.828953785
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,November,496,0.897275545
"Opioids (T40.0-T40.4,T40.6)",Utah,2016,December,475,0.908206293
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,January,465,0.92079048
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,February,466,0.929679477
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,March,448,0.914551653
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,April,448,0.861695209
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,May,435,0.852982723
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,June,433,0.842482879
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,July,435,0.82924168
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,August,426,0.800784442
"Opioids (T40.0-T40.4,T40.6)",Utah,2017,September,428,0.692415882
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,January,68,0.340981333
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,February,62,0.338477425
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,March,58,0.319215642
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,April,62,0.307202185
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,May,66,0.317100793
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,June,63,0.338237781
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,July,62,0.342850719
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,August,61,0.296735905
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,September,67,0.269148817
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,October,70,0.301709688
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,November,67,0.285218948
"Synthetic opioids, excl. methadone (T40.4)",Utah,2015,December,63,0.319417204
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,January,72,0.33683265
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,February,78,0.384615385
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,March,79,0.415167451
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,April,76,0.484288152
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,May,78,0.50386111
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,June,89,0.518700519
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,July,88,0.569846955
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,August,88,0.616883117
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,September,85,0.717716259
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,October,80,0.828953785
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,November,80,0.897275545
"Synthetic opioids, excl. methadone (T40.4)",Utah,2016,December,77,0.908206293
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,January,77,0.92079048
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,February,77,0.929679477
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,March,81,0.914551653
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,April,81,0.861695209
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,May,79,0.852982723
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,June,74,0.842482879
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,July,75,0.82924168
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,August,78,0.800784442
"Synthetic opioids, excl. methadone (T40.4)",Utah,2017,September,76,0.692415882
Natural & semi-synthetic opioids (T40.2),Virginia,2015,January,320,0.037846532
Natural & semi-synthetic opioids (T40.2),Virginia,2015,February,315,0.042256166
Natural & semi-synthetic opioids (T40.2),Virginia,2015,March,314,0.043672209
Natural & semi-synthetic opioids (T40.2),Virginia,2015,April,292,0.045079355
Natural & semi-synthetic opioids (T40.2),Virginia,2015,May,286,0.041923513
Natural & semi-synthetic opioids (T40.2),Virginia,2015,June,276,0.043441161
Natural & semi-synthetic opioids (T40.2),Virginia,2015,July,272,0.04494382
Natural & semi-synthetic opioids (T40.2),Virginia,2015,August,285,0.044719961
Natural & semi-synthetic opioids (T40.2),Virginia,2015,September,280,0.046132554
Natural & semi-synthetic opioids (T40.2),Virginia,2015,October,277,0.041432649
Natural & semi-synthetic opioids (T40.2),Virginia,2015,November,273,0.035336232
Natural & semi-synthetic opioids (T40.2),Virginia,2015,December,274,0.030883261
Natural & semi-synthetic opioids (T40.2),Virginia,2016,January,271,0.02967081
Natural & semi-synthetic opioids (T40.2),Virginia,2016,February,282,0.023439698
Natural & semi-synthetic opioids (T40.2),Virginia,2016,March,290,0.020269744
Natural & semi-synthetic opioids (T40.2),Virginia,2016,April,298,0.017160151
Natural & semi-synthetic opioids (T40.2),Virginia,2016,May,312,0.020186335
Natural & semi-synthetic opioids (T40.2),Virginia,2016,June,319,0.018587361
Natural & semi-synthetic opioids (T40.2),Virginia,2016,July,321,0.015436387
Natural & semi-synthetic opioids (T40.2),Virginia,2016,August,317,0.015429003
Natural & semi-synthetic opioids (T40.2),Virginia,2016,September,330,0.012359794
Natural & semi-synthetic opioids (T40.2),Virginia,2016,October,340,0.010773374
Natural & semi-synthetic opioids (T40.2),Virginia,2016,November,345,0.013802834
Natural & semi-synthetic opioids (T40.2),Virginia,2016,December,342,0.019823117
Natural & semi-synthetic opioids (T40.2),Virginia,2017,January,346,0.021222733
Natural & semi-synthetic opioids (T40.2),Virginia,2017,February,349,0.025715496
Natural & semi-synthetic opioids (T40.2),Virginia,2017,March,343,0.048159408
Natural & semi-synthetic opioids (T40.2),Virginia,2017,April,352,0.083896388
Natural & semi-synthetic opioids (T40.2),Virginia,2017,May,346,0.106333588
Natural & semi-synthetic opioids (T40.2),Virginia,2017,June,339,0.113488733
Natural & semi-synthetic opioids (T40.2),Virginia,2017,July,347,0.118016134
Natural & semi-synthetic opioids (T40.2),Virginia,2017,August,345,0.125356295
Natural & semi-synthetic opioids (T40.2),Virginia,2017,September,337,0.133628305
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,January,748,0.037846532
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,February,763,0.042256166
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,March,754,0.043672209
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,April,751,0.045079355
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,May,760,0.041923513
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,June,771,0.043441161
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,July,767,0.04494382
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,August,780,0.044719961
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,September,793,0.046132554
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,October,812,0.041432649
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,November,794,0.035336232
"Opioids (T40.0-T40.4,T40.6)",Virginia,2015,December,802,0.030883261
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,January,804,0.02967081
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,February,855,0.023439698
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,March,902,0.020269744
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,April,926,0.017160151
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,May,951,0.020186335
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,June,976,0.018587361
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,July,994,0.015436387
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,August,1009,0.015429003
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,September,1028,0.012359794
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,October,1056,0.010773374
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,November,1097,0.013802834
"Opioids (T40.0-T40.4,T40.6)",Virginia,2016,December,1117,0.019823117
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,January,1148,0.021222733
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,February,1151,0.025715496
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,March,1140,0.048159408
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,April,1145,0.083896388
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,May,1145,0.106333588
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,June,1149,0.113488733
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,July,1168,0.118016134
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,August,1187,0.125356295
"Opioids (T40.0-T40.4,T40.6)",Virginia,2017,September,1182,0.133628305
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,January,182,0.037846532
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,February,192,0.042256166
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,March,191,0.043672209
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,April,198,0.045079355
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,May,206,0.041923513
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,June,217,0.043441161
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,July,214,0.04494382
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,August,209,0.044719961
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,September,230,0.046132554
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,October,253,0.041432649
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,November,256,0.035336232
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2015,December,261,0.030883261
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,January,263,0.02967081
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,February,309,0.023439698
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,March,355,0.020269744
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,April,390,0.017160151
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,May,417,0.020186335
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,June,447,0.018587361
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,July,474,0.015436387
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,August,514,0.015429003
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,September,534,0.012359794
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,October,562,0.010773374
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,November,610,0.013802834
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2016,December,650,0.019823117
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,January,694,0.021222733
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,February,703,0.025715496
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,March,696,0.048159408
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,April,691,0.083896388
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,May,696,0.106333588
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,June,711,0.113488733
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,July,734,0.118016134
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,August,755,0.125356295
"Synthetic opioids, excl. methadone (T40.4)",Virginia,2017,September,760,0.133628305
Natural & semi-synthetic opioids (T40.2),Vermont,2015,January,18,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,February,20,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,March,22,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,April,21,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,May,21,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,June,22,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,July,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,August,23,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,September,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,October,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,November,25,0
Natural & semi-synthetic opioids (T40.2),Vermont,2015,December,23,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,January,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,February,25,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,March,23,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,April,23,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,May,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,June,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,July,23,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,August,27,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,September,25,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,October,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,November,23,0
Natural & semi-synthetic opioids (T40.2),Vermont,2016,December,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,January,22,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,February,22,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,March,26,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,April,26,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,May,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,June,24,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,July,27,0
Natural & semi-synthetic opioids (T40.2),Vermont,2017,August,23,0.017301038
Natural & semi-synthetic opioids (T40.2),Vermont,2017,September,23,0.017319016
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,January,58,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,February,58,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,March,62,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,April,66,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,May,70,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,June,72,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,July,74,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,August,80,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,September,79,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,October,76,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,November,79,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2015,December,77,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,January,79,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,February,83,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,March,84,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,April,84,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,May,83,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,June,84,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,July,87,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,August,91,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,September,94,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,October,102,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,November,100,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2016,December,107,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,January,109,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,February,110,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,March,114,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,April,114,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,May,111,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,June,111,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,July,115,0
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,August,108,0.017301038
"Opioids (T40.0-T40.4,T40.6)",Vermont,2017,September,105,0.017319016
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,January,20,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,February,20,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,March,19,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,April,23,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,May,25,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,June,27,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,July,27,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,August,33,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,September,32,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,October,32,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,November,36,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2015,December,33,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,January,33,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,February,34,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,March,39,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,April,36,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,May,35,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,June,36,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,July,39,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,August,39,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,September,43,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,October,47,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,November,47,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2016,December,56,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,January,61,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,February,63,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,March,64,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,April,67,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,May,67,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,June,68,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,July,69,0
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,August,68,0.017301038
"Synthetic opioids, excl. methadone (T40.4)",Vermont,2017,September,65,0.017319016
Natural & semi-synthetic opioids (T40.2),Washington,2015,January,291,0.007620935
Natural & semi-synthetic opioids (T40.2),Washington,2015,February,282,0.00950733
Natural & semi-synthetic opioids (T40.2),Washington,2015,March,280,0.00756859
Natural & semi-synthetic opioids (T40.2),Washington,2015,April,279,0.007545177
Natural & semi-synthetic opioids (T40.2),Washington,2015,May,281,0.007491058
Natural & semi-synthetic opioids (T40.2),Washington,2015,June,280,0.005591069
Natural & semi-synthetic opioids (T40.2),Washington,2015,July,273,0.005560292
Natural & semi-synthetic opioids (T40.2),Washington,2015,August,266,0.005554013
Natural & semi-synthetic opioids (T40.2),Washington,2015,September,264,0.005522014
Natural & semi-synthetic opioids (T40.2),Washington,2015,October,268,0.007345784
Natural & semi-synthetic opioids (T40.2),Washington,2015,November,267,0.00550863
Natural & semi-synthetic opioids (T40.2),Washington,2015,December,264,0.005491589
Natural & semi-synthetic opioids (T40.2),Washington,2016,January,272,0.005510452
Natural & semi-synthetic opioids (T40.2),Washington,2016,February,278,0.003657979
Natural & semi-synthetic opioids (T40.2),Washington,2016,March,281,0.005480353
Natural & semi-synthetic opioids (T40.2),Washington,2016,April,294,0.00547046
Natural & semi-synthetic opioids (T40.2),Washington,2016,May,281,0.005479152
Natural & semi-synthetic opioids (T40.2),Washington,2016,June,295,0.005482957
Natural & semi-synthetic opioids (T40.2),Washington,2016,July,302,0.007318367
Natural & semi-synthetic opioids (T40.2),Washington,2016,August,308,0.00915248
Natural & semi-synthetic opioids (T40.2),Washington,2016,September,300,0.014656578
Natural & semi-synthetic opioids (T40.2),Washington,2016,October,298,0.016456391
Natural & semi-synthetic opioids (T40.2),Washington,2016,November,288,0.018312
Natural & semi-synthetic opioids (T40.2),Washington,2016,December,293,0.021911005
Natural & semi-synthetic opioids (T40.2),Washington,2017,January,282,0.028685659
Natural & semi-synthetic opioids (T40.2),Washington,2017,February,274,0.039223377
Natural & semi-synthetic opioids (T40.2),Washington,2017,March,277,0.042764741
Natural & semi-synthetic opioids (T40.2),Washington,2017,April,258,0.048118907
Natural & semi-synthetic opioids (T40.2),Washington,2017,May,258,0.060506834
Natural & semi-synthetic opioids (T40.2),Washington,2017,June,245,0.085543199
Natural & semi-synthetic opioids (T40.2),Washington,2017,July,233,0.144192256
Natural & semi-synthetic opioids (T40.2),Washington,2017,August,226,0.173448258
Natural & semi-synthetic opioids (T40.2),Washington,2017,September,232,0.203205343
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,January,678,0.007620935
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,February,674,0.00950733
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,March,686,0.00756859
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,April,683,0.007545177
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,May,684,0.007491058
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,June,691,0.005591069
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,July,691,0.005560292
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,August,694,0.005554013
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,September,704,0.005522014
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,October,705,0.007345784
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,November,704,0.00550863
"Opioids (T40.0-T40.4,T40.6)",Washington,2015,December,702,0.005491589
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,January,721,0.005510452
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,February,722,0.003657979
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,March,722,0.005480353
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,April,751,0.00547046
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,May,742,0.005479152
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,June,750,0.005482957
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,July,768,0.007318367
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,August,766,0.00915248
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,September,758,0.014656578
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,October,748,0.016456391
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,November,725,0.018312
"Opioids (T40.0-T40.4,T40.6)",Washington,2016,December,721,0.021911005
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,January,706,0.028685659
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,February,702,0.039223377
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,March,715,0.042764741
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,April,682,0.048118907
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,May,682,0.060506834
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,June,668,0.085543199
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,July,647,0.144192256
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,August,641,0.173448258
"Opioids (T40.0-T40.4,T40.6)",Washington,2017,September,653,0.203205343
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,January,67,0.007620935
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,February,68,0.00950733
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,March,67,0.00756859
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,April,68,0.007545177
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,May,68,0.007491058
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,June,68,0.005591069
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,July,74,0.005560292
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,August,74,0.005554013
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,September,73,0.005522014
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,October,70,0.007345784
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,November,67,0.00550863
